eSIG1_FIT eTEX2_FIT eTEX1_FIT TEX2_FIT SIG2_FIT TAU2_FIT LN_K_21 SIG1_FIT eTAU1_FIT eTAU2_FIT VLSR2 VLSR1 LOGN1 RMS LOGN2 eVLSR2_FIT NCOMP VLSR2_FIT TKIN2 TKIN1 TEX1_FIT TAU1_FIT SIG1 NCOMP_FIT SIG2 eVLSR1_FIT eSIG2_FIT RMS_FIT VLSR1_FIT TMAX
0.05176453944333382 nan 8.307372142074481 nan nan nan -2.8376631082464314 0.47323754895772646 1.021371381473354 nan -0.535135806333574 -0.7219310267189636 14.3405657895191 0.1 13.08801053094315 nan 2 nan 20.67329042858649 8.13403498834988 13.295658303866816 1.0644152273414043 0.4759433975868127 1 0.3340209189958844 0.04398145484554162 nan 0.10782941544098047 -0.7024982062917233 4.136074862316166
0.1939381779604141 48.98059632919645 5.507406962432579 11.054782497410697 0.19103393144957823 0.3408427860704122 48.371510208557595 0.696146973975476 0.0 2.3844289666767264 -1.137138847137311 -0.5585841792206816 13.42805153731072 0.1 13.9372654366431 0.19499391540738503 2 -0.5574309141308068 11.32799398895411 20.72733178025601 17.737085435300106 0.2 0.2320066651564822 2 0.683789810926577 0.30971825486997323 0.2338207510860615 0.10636058334402242 -1.0912984320060701 1.984657031107511
0.5678442103772253 nan 73.16158523110073 nan nan nan -1.3148056239121502 0.9072158040693686 5.804905683549613 nan 1.401734820049501 0.4396853777258047 13.61505257015857 0.1 14.41358000113471 nan 1 nan 13.51605579387306 16.4262959045713 6.616887385763535 0.29012548724146936 0.8720500571977761 1 0.4845400704462411 0.4801860440216358 nan 0.10199619069738168 0.537167752537102 0.509433152898217
0.3086331928083226 nan 18.221005240760825 nan nan nan -4.188619124030936 0.42309071325051884 6.48294289497999 nan -0.6418721058322907 0.06215925223621332 13.19719112842773 0.1 13.23003326686405 nan 2 nan 11.7803865612467 17.10689600473739 5.159529262743127 0.7480506290468034 0.5020730399052218 1 0.179941985145405 0.2503403341459738 nan 0.10624313438050717 -0.42435755215468807 0.8092454981486484
0.02538012278734581 nan 0.0 nan nan nan 3.131794651241705 0.3066119084310992 0.03608335838989836 nan 1.297682428796509 0.9456564197891308 14.17608872919247 0.1 14.0390666433596 nan 2 nan 15.66458641214714 20.0008050085859 40.0 0.5015126868406408 0.2648824711058907 1 0.2077880464109864 0.021875139707786026 nan 0.10905775759835759 1.1128217000981406 7.11866639370661
0.1356231344697596 9.774703755902129 50.43082566620073 4.203341215838532 0.15996943137321726 1.6061504154158643 49.46643689864692 0.170768455751324 8.355993364450466 13.119678438635098 0.2107136410957504 -0.673887287517974 13.40749313599606 0.1 13.11142241025416 0.23877191271500164 2 0.15590631028015642 11.51665225308293 12.14175209080675 7.4388645810827025 0.7094793081745813 0.1976047140473826 2 0.1755983250286855 0.134616653512619 0.20903722094987523 0.10224295990202688 -0.6680988242964976 0.9782869525671987
0.24624139085506327 nan 32.951289780108304 nan nan nan -0.8079129060643027 0.6407123338640824 3.5316192162777424 nan 0.07101367209614629 0.3104687371107637 13.81022459176853 0.1 14.1181724820555 nan 1 nan 10.67592224967249 20.34686986407111 7.664683420183403 0.4800512166799948 0.648674713665929 1 0.2486058592395953 0.2069948346340088 nan 0.10951961213954851 0.33609684465388795 1.011786486135912
0.43578378842336085 135.2277462471391 164.13724573052167 18.895279376538365 0.9814079401901118 0.200052863669783 96.29823520601775 0.4522955474810232 6.4224781398770725 1.72228917852621 -0.01408118772808464 0.6647793923042287 14.13356669071332 0.1 13.77613665770811 0.6199154174045032 2 0.7027443914145155 18.87572675931598 8.105319059816399 11.797780152340442 0.34352780026093155 0.9464951099328998 2 0.4927118033646651 0.27304402932459415 0.26176114672776174 0.10509401337774354 0.004412725128065996 2.442822646359626
0.5592163057508469 31.203083206854743 34.11672882006973 23.859328026849514 0.748980621694452 0.3830722949999986 38.973437242329226 0.4004514529393956 0.0 0.6772638114451712 -0.5278925398595578 -0.2323911026270349 13.98796008809659 0.1 14.34986814833203 0.22378201074868617 2 -0.47186312283480625 10.83560570073523 23.3103724997912 18.22611301877665 0.2 0.5153360246128394 2 0.7568778674816368 0.3415014723923885 0.17222955191013697 0.10860031792309909 -0.20392237541841263 4.582742886994211
1.0990107966674225 nan 45.5025670328626 nan nan nan -5.3374288709435405 0.9961144057299347 10.338008369850435 nan -0.7283818839179317 -0.7853932935663557 13.06694615858896 0.1 13.1334057381701 nan 2 nan 19.13969371834484 17.91628427166347 4.432961204889039 0.35880337420714237 0.9235317958824123 1 0.8748277540826521 0.939773136317912 nan 0.10229289400310419 -0.643924245238161 0.3027207340977364
0.026453277052065835 3.940726822106307 13.070151426352632 5.186637954330144 0.5059673558256449 0.2 30.507203469383 0.20770168333686354 1.4179013171207209 0.0 -0.4295763439166751 0.4924167948400204 13.05445569998398 0.1 14.27795307382612 1.254637600452613 2 0.7322286533898298 16.60792066343613 22.89868851894487 17.865689616752267 1.40210513588217 0.5032800143340228 2 0.2047680722674058 0.022831607222912706 1.3398230525241779 0.10626144163399508 -0.4225613487164402 5.918684972447361
0.8867116728179043 nan 4.461608947528791 nan nan nan -2.179950768724325 0.5670201100930575 15.462586810385709 nan -0.04061458968992038 -0.253794481284451 13.19534015962079 0.1 13.91154776564383 nan 1 nan 16.776144726126 21.85109005187571 3.243455207856549 1.3787232960931204 0.6296310797371312 1 0.7972170497214321 0.7912705398416359 nan 0.1108177990402721 -0.135546849957712 0.2547156471005379
0.34545194994743145 nan 3.690254697087469 nan nan nan 3.8509715404616713 0.5092858680231381 0.0 nan 0.3496402642492606 0.8620086389440342 13.43368091967345 0.1 13.77760878893291 nan 1 nan 20.74705659331802 19.88288846657935 9.277940468842809 0.2 0.463305990238101 1 0.96611268342307 0.3263333302375599 nan 0.10718667794058305 0.8954571126977726 0.5796576230190086
0.08149129493094302 nan 43.08389252246208 nan nan nan -0.7225563495682081 0.9711926319194317 0.7860812789650957 nan 0.1823006527514566 0.5388315634110128 14.27177217352476 0.1 14.19395597082821 nan 2 nan 18.22655740727959 8.525101088192091 24.605289498124677 0.3704635164411925 0.9663154022140743 1 0.9326866310412223 0.06968250762135672 nan 0.10396319962846781 0.3863288288526881 3.628700853410792
0.5607575143447313 6.1790080961970375 189.08963809910156 11.189139709125133 1.0646559908791264 0.2 52.68429028303848 0.4048567550034658 6.57541775256111 0.0 0.6270058820565267 -0.1941416759298695 13.48747308060322 0.1 13.86484714678304 0.9146973317218621 2 0.6901717833990699 14.48138440808555 19.58616985984191 9.98496529994032 0.24145425633111195 0.4558143741413296 2 0.9997724263857437 0.3353049127206524 0.4419062715462708 0.10237453988424454 -0.13953061845760964 1.274949132905512
0.09424123718204876 nan 25.125084065082607 nan nan nan -4.331568363120255 0.5344078906048286 1.6015477169773755 nan -1.675145978382369 -0.7272997113040873 14.13715659128772 0.1 13.4974508302621 nan 1 nan 8.48344734389196 10.85628797135033 12.997472948415291 0.5836463711889511 0.5294304970529239 1 0.4931565195654753 0.07806044248544104 nan 0.10641839695163108 -0.7201791834938445 2.491705429230293
0.5191375796941077 101.42807969522826 134.86014115294552 6.942500628150454 0.8575431289118439 0.2566857118254546 6.677915468322169 0.1521364731537975 54.662830656308905 6.535671365081708 -0.3542303953345727 -0.03171903497623263 13.16961909605997 0.1 13.48037257680542 0.5641769260219689 2 -0.19672934621596702 16.3529010500401 18.5857833564022 4.330829643955124 0.615684101556952 0.4812272104151815 2 0.879069909278476 0.49695215061436326 0.7047351807667392 0.10624313438050717 0.013877491865883256 0.6675055903226845
0.028715400291180637 0.0 14.628839527025224 40.0 0.1114772121429251 0.20309763119607574 886.5136543264856 0.137267375549877 2.860682889579121 0.06107959635373007 1.425318304450675 0.4736627433220084 13.89040090401364 0.1 13.56301234777553 0.041508426675372585 2 1.4289802601049606 14.22111025948925 10.3379531120602 11.75696061627162 1.4958039391637388 0.1380320527828511 2 0.1103156767596067 0.030741243935029184 0.03502729941541568 0.10543719229340746 0.47409458120866704 3.293773047089778
0.3290955306745971 24.596817434720947 31.291300934195565 8.056043846457865 0.7344826824457296 0.2 30.852103486529927 0.5036407916373248 0.0 0.0 1.48652987305222 0.7139985413470347 14.01334462595342 0.1 13.54117531730716 4.685507036416778 2 1.5932893556959382 10.28129289891042 9.946571169294195 28.220043055552374 0.2 0.4746744362696707 2 0.626778476687299 0.3421586323159807 1.782550876953584 0.10631101248900875 0.761717567732106 2.405011601160071
0.21791977992385725 nan 6.942541736810504 nan nan nan -1.2560011261164732 0.2688103113146966 7.236676724848022 nan 0.1337752202933808 0.3052885450429137 13.10356487942652 0.1 13.18055178206112 nan 2 nan 22.05446218878075 10.63878976939912 4.563198586427738 1.4862792011314259 0.318079974724897 1 0.282101740592453 0.1756983366323153 nan 0.10641839695163108 0.1975212581938099 0.8171066004909653
0.2649603422668262 nan 5.0264539518693105 nan nan nan -1.8569254134916662 0.2669388698313987 9.128724504715196 nan 0.5333478439500361 0.1826068727554946 13.37633642003329 0.1 13.40701366912253 nan 1 nan 8.060868925540856 23.8718002254293 4.0291138126706425 1.7638710894905734 0.3249734426991894 1 0.3059869161666731 0.21782562806704028 nan 0.10703222764822418 0.1718909167622658 0.6496535343061023
0.0058670998612291815 nan 4.165396999772957 nan nan nan -4.882510358656361 0.09262615546806019 1.2413724687541545 nan -0.8964646540255741 -0.2171684087294712 14.3733807409116 0.1 13.2810392661392 nan 2 nan 22.29981904470365 15.54052548624902 19.225585511392325 3.580438822151827 0.09064951098963356 1 0.811067556921035 0.006542830340889382 nan 0.09913564782574251 -0.2184181926157743 10.38654931121683
0.07304456364530608 nan 13.431800618217155 nan nan nan -3.0014718498127877 0.6781870363838871 1.0185432552085454 nan -0.1742410251921527 -0.7532124302913088 14.3878894463793 0.1 14.13045770501914 nan 1 nan 10.77927038712305 9.731649400044082 13.99145841931712 0.7394899712239363 0.6893549094998563 1 0.6730615786921961 0.06305721696827503 nan 0.09461936332079089 -0.752286828608565 3.302176472492866
0.0442489244019902 nan 38.691976973994784 nan nan nan -2.7172776031770525 0.331713906261841 1.112390905838357 nan 0.8076995587874494 0.9702082169709298 14.26177528095551 0.1 13.02523092274089 nan 2 nan 13.65640268958664 23.29285305297518 24.58537070270772 0.5650720298684359 0.3222566251340644 1 0.7662276502282337 0.033767696363968785 nan 0.09608096744089127 0.9719539020216736 4.688147290510492
1.079960782733419 nan 198.98999942976664 nan nan nan 2.6643916102219123 0.5892736341880968 16.304015336988527 nan -0.5877683086225161 -0.6976162205658856 13.11422884584756 0.1 13.71788075344789 nan 1 nan 11.69847390730204 12.82832784630258 5.289931134712923 0.20077476296077446 0.8048776152181589 1 0.7221186956396963 0.8740892674125921 nan 0.09258660196540118 -0.6883095748235639 0.1786673994933168
0.11774462349059794 nan 146.35603664497734 nan nan nan -3.0273833719959953 0.4151340596932453 2.405342267214174 nan -0.3606786686930774 -0.3738261405028054 13.92060733097989 0.1 13.5425617174424 nan 1 nan 14.07740961496691 17.84466150419389 19.720768106892322 0.26485898750686726 0.4320011154352357 1 0.3682193596091169 0.09111768165805159 nan 0.0950411077290933 -0.38517884520867096 1.835274292365539
0.8741528726134542 10.411506181762936 12.529712623132605 25.266021295792594 0.3516657979486848 0.2 53.31806373881494 0.9454293718872171 0.0 0.0 -0.3341642791302049 -0.5690707450010635 13.77086992161626 0.1 13.77152981774418 0.11866687735143318 2 -0.5593117207187766 18.43865596574482 11.42457902541281 8.740717821442326 0.2 0.3347149272238207 2 0.8856354444414505 0.7494298022378275 0.21802900056904806 0.09311531744286343 -0.30829323507800144 2.300130921154755
0.08386663949388806 nan 39.31655152524791 nan nan nan -0.8316707883979007 0.8508221169138659 0.9196168580432422 nan 0.06404077641149719 -0.6021179720784691 14.46164057553018 0.1 13.99191229754916 nan 1 nan 16.84767335281931 18.32075060925952 21.40088796351432 0.40280839001960367 0.8619461634371184 1 0.6995833743224984 0.07150152906353376 nan 0.09343120469591994 -0.6045062462088425 3.275580198731896
0.07527713173834436 5.921443811590224 11.702344302498295 15.2232189752763 0.899033069812863 0.2 237.11139771122924 0.17666761693169844 0.0 0.0 0.6320311775811869 0.66157632090505 13.76923193668194 0.1 13.99367375550809 0.22741548179499968 2 0.6094602919044929 22.13246426987811 18.75590584110006 39.439114417715544 0.2 0.1838698457955503 2 0.9100360406801327 0.05934558476588137 0.30257800823021963 0.09427580742643875 0.6671092568981489 3.311399921784889
0.011115039712585671 40.37974757388942 12.455659067992983 30.872737503281638 0.7400975320396395 0.3037635344579673 3404.6464987569184 0.08671440102971499 3.3080526412452445 0.46807948719325204 0.9295385636249403 0.8826350361219888 14.45847471521545 0.1 14.18931641969615 0.060458751434066524 2 0.8850102480078782 8.421951322406949 11.43292123739602 16.21851073301453 3.1623500752983027 0.7224540200547658 2 0.08605426658603507 0.009273715474356502 0.07959975416392687 0.09343120469591994 0.9300303532934558 10.50567314256335
0.0985532189972228 nan 41.51508141670863 nan nan nan 2.712716671045257 0.9605467143526389 0.9613590071198426 nan -0.9310357078273206 -0.6980122106599054 13.51680367100952 0.1 14.39795314455286 nan 2 nan 10.43742920038167 20.02101780428123 20.376348149898984 0.3786002524776648 0.7785380339518768 1 0.9962340783840762 0.08425784058888378 nan 0.09451781401739966 -0.8914629774432816 2.948430219470173
0.9880093246495742 nan 3.0047459662838847 nan nan nan -5.379442077014346 0.6809634840404944 0.0 nan -1.280630020702694 -0.5859306692442214 13.20169186496885 0.1 13.42229380036081 nan 1 nan 18.07279625291385 24.0032722085444 5.187126454959901 0.2 0.9320021072985016 1 0.635959008571358 0.963411888701838 nan 0.09439681072191919 -0.6278323342945664 0.176962643994967
0.40694773480693675 nan 7.633410990253564 nan nan nan -4.091079247750201 0.24905826696627256 0.0 nan -0.9404370620213041 -0.09318998915045063 13.07355030602848 0.1 13.60938603563338 nan 1 nan 8.26609746858093 16.97903640127875 8.424581135536915 0.2 0.2763719010266041 1 0.3821067472586615 0.3378315382371956 nan 0.09958202573167756 -0.17553723027195287 0.3796212560851591
0.6549410330237172 nan 2.631722502809476 nan nan nan 0.5370149684459307 0.8383644233468861 0.0 nan -1.335301879094964 -0.7526018965825036 13.46017808072185 0.1 13.30686311944283 nan 1 nan 12.17281413405278 8.718629815294832 6.693137288063292 0.2 0.9772393361515104 1 0.863331148718723 0.6468192752500175 nan 0.09252060663281973 -0.748470477427268 0.3274261543926578
0.17006736722430557 nan 2.771391111947692 nan nan nan 1.8470781784301948 0.7680823522106145 0.0 nan 1.405291096027742 0.6192679030221966 13.83182317841298 0.1 13.47903032920426 nan 2 nan 13.8330893752324 10.54988167862158 17.47380189996864 0.2 0.6282146055297204 1 0.8257370754810625 0.16711909051520074 nan 0.09451781401739799 0.7863901603415294 1.406459495769561
0.03258997020927795 3.348001573913433 10.41994511821021 8.109676264610446 0.6450870953415154 0.2 187.67026596387166 0.2798997830470703 0.9461012163105929 0.0 1.341485442339224 0.6367977052558902 13.69374179715644 0.1 14.41907552558544 0.934832209253235 2 0.10118956349898446 14.8435738151798 18.67503077301176 20.205810907388614 1.3169900527950595 0.8834388000390523 2 0.265734533176899 0.024128081811950797 0.8698932375390831 0.09343120469591994 1.3346323955641863 7.136377078790382
0.07128921019387877 nan 10.115849829707262 nan nan nan -9.89661033613055 0.17059837883539805 0.0 nan 1.30910248702647 0.5949853769190541 13.63641412795497 0.1 14.15197705337963 nan 1 nan 24.08242836116887 10.90387490935825 30.268180650416188 0.2 0.1761264988985821 1 0.6680088676823384 0.06884367821502327 nan 0.10092675689980245 0.5995641907406697 1.715243114778368
0.14178182613559995 nan 3.2702837442198294 nan nan nan -0.040852621780345544 0.5982123303044575 0.0 nan 0.01522736383271983 0.5745362743879765 13.94732619368929 0.1 14.24144065227201 nan 1 nan 13.44373958383371 20.74835649741438 19.166001080813647 0.2 0.5700915062581728 1 0.2675986081958869 0.13643554284872705 nan 0.09472091262418214 0.567148006072129 1.532377814377382
1.38008204682012 nan 2.5548235385689564 nan nan nan -0.4050364175737968 0.8847281052525171 0.0 nan 0.4176985772136743 0.05376336547171756 13.17163348546561 0.1 13.23201404926305 nan 1 nan 23.23436288958488 21.04481285541383 4.654248737647215 0.2 0.955136341096597 1 0.9375942753209066 1.36981657127859 nan 0.09558965207286971 -0.13082396419174422 0.1647052858811141
0.4743007669005087 nan 2.9330479423338933 nan nan nan -5.871969061168386 0.7041311459948987 0.0 nan -0.4132930476689793 -0.5736133839845747 13.49799697354027 0.1 13.25034256346458 nan 1 nan 18.85431215308533 13.82943544636386 7.885307678707081 0.2 0.8079756110263321 1 0.4220159495805896 0.46418767746998946 nan 0.09427580742643875 -0.5959437348802278 0.4252366401177439
0.03910880577369284 11.46088647126048 0.0 22.074398468671802 0.22268868325403815 1.2714799222400255 619.7451790369612 0.11865171060582204 0.0649781001067896 0.9142570492215883 -0.7161049876794987 0.05408826237408371 13.61520474244274 0.1 14.39504361681124 0.02130782107246687 2 -0.7130156132171077 21.43720387348674 14.71371075565288 40.0 0.2071064678601686 0.1233204962162513 2 0.2202225380966951 0.04823149551442918 0.024412481545729958 0.09608096744002775 0.04552508532132815 7.133352065407024
0.05405240693347783 nan 33.80263585611451 nan nan nan 0.619946536569671 0.5601573391853094 0.8747411965643668 nan -1.178028660124622 -0.6580803215895235 14.43721603777121 0.1 13.81088026601766 nan 1 nan 19.06070448122211 24.1987939456727 23.804938869114572 0.4948651607004528 0.5686060108912541 1 0.7034920358329055 0.044730134294073756 nan 0.09427580742643875 -0.658257182109078 4.317728922723065
0.10498823626439246 5.953113213696609 36.73932966087277 16.793309551130836 0.3011178099270667 1.2966334386691845 455.52849481671797 0.37299000013008055 0.9929157586759119 0.7144802639562098 1.514606404454795 0.6476278118250567 14.41834309611185 0.1 14.33786536656539 0.1155024082913716 2 0.6423084847283496 16.60672685596414 9.362479446829893 27.325559183617376 0.5859077685791381 0.2928361287734469 2 0.3326434286799415 0.16021678639766176 0.07100073151838411 0.09315740586237672 1.4526911701563123 6.513332916399412
0.12956766888952861 nan 75.42627408035642 nan nan nan -3.5367102715934493 0.7857024261926896 1.517300053878389 nan -0.2498259856025298 0.567659394035801 13.27181578188681 0.1 14.15267448755696 nan 2 nan 17.36188325826074 15.50247352738998 18.44941452296917 0.2976157889095767 0.4648243099626752 1 0.7533376252877446 0.10842685632580623 nan 0.09427580742643875 -0.1440005016200706 2.058411815277379
0.5863376412952377 nan 2.574832068099669 nan nan nan 1.7446051331011745 0.8690259992259122 0.0 nan 0.244011747027866 0.07622483997741969 13.53529334967052 0.1 13.29645141371643 nan 1 nan 9.940945562052725 21.35027982887853 7.213654564236423 0.2 0.8757592205436386 1 0.4665919384338744 0.4479188855667064 nan 0.09558965207286971 -0.0019747258869734145 0.4099658936842676
0.43833880230174677 nan 82.85436536406097 nan nan nan 1.7521953732164661 0.8815523863917544 4.598615331415561 nan -0.5977050895331408 0.3402429912131755 13.72546076320419 0.1 13.82168890767285 nan 1 nan 20.91016495700567 14.70385708609248 7.975171670691827 0.27474064238092044 0.8574097529550655 1 0.879937100857775 0.36841374438968594 nan 0.09621918450062882 0.29691126194970313 0.6699133678842474
0.502519521750059 nan 2.9197040380695003 nan nan nan 1.4852604332357942 0.7092486024418034 0.0 nan 1.576421313354226 0.6400836174558322 13.48198623063864 0.1 14.37856126109188 nan 1 nan 22.73734500881188 23.6202578650958 7.60768501329625 0.2 0.6274748851622161 1 0.858851056293114 0.49189441376229115 nan 0.09252060663292126 0.6132693897507903 0.4858908298275283
0.4249376792975734 70.24063096019663 73.6471168585859 23.43065791349659 0.5994944069757939 0.2 11.563476373644107 0.366611668170369 0.0 0.0 0.1993574787784236 0.3767041443342078 13.89356260370067 0.1 14.0583333593404 0.4434553031872073 2 0.32178892119461405 19.18855190266355 24.89801406462031 27.158043876136016 0.2 0.663918583196802 2 0.3963216306584048 0.2767361557709091 0.43000723441140876 0.09461936332079089 0.16817195816866848 3.749146665914995
0.5100908692524706 12.089903437050065 13.315738794366453 7.702000394735339 0.6861280336992025 0.2 16.498311366048597 0.2940697129239898 0.0 0.0 -0.2418008524009525 0.2530567974931297 13.49532367298187 0.1 13.37683506065095 1.7094290341245084 2 0.26464263541709826 12.51395132220834 19.47912877361044 13.496595230955018 0.2 0.6508201625597929 2 0.3144062782326731 0.31297852513309776 0.7285021936423696 0.09258660196540118 -0.2517869796229198 1.098397649998789
0.10027384340552127 nan 122.92744578565454 nan nan nan -5.592048175026747 0.37210965760319564 2.244009190062864 nan -0.3874389428039446 0.4160111212940771 13.93878568800964 0.1 13.02006385158853 nan 1 nan 11.06812720659478 14.45726765159905 20.277831802482545 0.3018833932058913 0.3536577631160571 1 0.4576272348622731 0.07639553385960403 nan 0.09608096744002775 0.40956053196936754 2.226283622391391
0.17632104141722962 nan 2.810751079194565 nan nan nan -0.45630655349577864 0.7510435917746207 0.0 nan 0.5860281302659343 0.8414850083402714 13.97392709627876 0.1 13.50559777483295 nan 1 nan 23.78349453111911 18.39776578545824 16.84606272295869 0.2 0.7298057109798113 1 0.576767188793196 0.17309665977221525 nan 0.09343120469591994 0.8385132780709846 1.32556855265377
0.249760566932533 21.7957221269031 24.022416970012667 19.07670948610709 0.9393524152754786 0.2 120.12464026940961 0.5319796590836099 0.0 0.0 -0.6292996643101181 -0.04440572826068601 14.15836057914915 0.1 14.12648033602959 0.8405293767483125 2 -0.01675644856682835 11.72760378122231 13.87074181259004 34.59744785935923 0.2 0.9201046787296487 2 0.5282418651730356 0.1735540523089329 0.2983692272730926 0.09449836002531044 -0.6058336524807562 3.862603220483514
0.19055729161992796 nan 371.5689750200764 nan nan nan -1.9140707529433598 0.26857697224268046 5.567374293744605 nan 0.1043834889794106 -0.1890845834615309 13.53272401497784 0.1 14.08184383265305 nan 1 nan 17.91530130769747 16.44116166858554 16.595281976461127 0.2 0.2870877313374893 1 0.1441193215424136 0.14009324259974965 nan 0.11276851680336489 -0.18915837207053418 1.048300145515857
0.10555845985951552 nan 75.51023626804613 nan nan nan -1.5281903745010936 0.5444606611661538 1.727121852803566 nan -0.2992208509129854 -0.5788669777698976 14.11370823300597 0.1 14.44012450123821 nan 1 nan 12.19476915395506 20.08821333929378 18.351696558777455 0.3341406818484458 0.5431019937590249 1 0.9862544347506634 0.08567195297672914 nan 0.11678545333187171 -0.5730081620054059 2.302667394730459
0.6163850168918208 12.053220431761636 4.440452494957206 35.518350425863716 0.1417401457836926 0.2 42.763836093653595 0.6454285910438256 0.0 0.0 0.2580796357409225 -0.2820187780390735 13.43520873988817 0.1 13.62166156056683 0.06154916897116872 2 0.27227484414356745 19.08735124591287 11.55734159203122 7.1223119245704085 0.2 0.7550222247232721 2 0.1404302978392453 0.9145332984236729 0.061381435146263194 0.11700601427086317 -0.28629001378564206 2.211759113961183
0.8672836868546866 50.45483399300709 12.58459101062749 24.877341011387145 0.38808111050089467 0.41598683200105563 87.24123973004544 0.7946762337479388 0.0 1.053914782125445 0.4180882289568326 -0.145617926573183 13.82682446538504 0.1 14.15537083886492 0.07295976546382085 2 0.41324020857394134 11.46273583805384 11.59517955380968 10.064451486625547 0.2 0.8467857660758134 2 0.3712425678243995 2.1343153356958027 0.14807069608999257 0.11965114647913072 -0.3614988949595874 4.059536098361885
